"Date","Price","Earnings","Earnings_10MA_back","Return_cumul","Return_10_fwd"
2002.42,1348.43,35.56,51.1,6941.71,0.0221537749748177
2002.5,1200.25,37.11,51.15,6187.96,0.0371235262255751
2002.58,1208.13,38.58,51.22,6237.59,0.0391793781758558
2002.67,1146.99,40.1,51.29,5930.93,0.0470809649140276
2002.75,1127.7,38.82,51.37,5840.22,0.0485122771681232
2002.83,1200.67,37.62,51.43,6227.21,0.0393088902527521
2002.92,1189.11,36.49,51.48,6176.44,0.0426856716386081
2003,1179.48,37.52,51.52,6135.59,0.0474407857433665
2003.08,1093.62,38.43,51.56,5698.12,0.0567930915154682
2003.17,1099.56,39.38,51.61,5738.21,0.0586180592620333
2003.25,1158.44,41.3,51.66,6054.66,0.0545832275003866
2003.33,1220.21,43.2,51.73,6386.71,0.0534846042312613
2003.42,1286.65,44.99,51.82,6743.66,0.0463450661552172
2003.5,1291.16,46.69,51.93,6776.55,0.0491515987747315
2003.58,1282.36,48.26,52.05,6739.7,0.0498642878479088
2003.67,1316.84,49.84,52.17,6930.31,0.0480622948906375
2003.75,1343.21,54.27,52.31,7078.64,0.048310247639257
2003.83,1361.34,58.81,52.48,7183.9,0.0509518531735458
2003.92,1402.72,63.27,52.67,7412.19,0.0492625805408498
2004,1462.91,64.36,52.9,7740.3,0.0453480080007713
2004.08,1468.98,65.41,53.14,7782.51,0.0442601984548971
2004.17,1434.84,66.38,53.38,7611.76,0.0487226140124408
2004.25,1442.19,67.93,53.62,7661.03,0.0479142661511582
2004.33,1395.12,69.28,53.87,7421.27,0.0524858779527075
2004.42,1428.51,70.81,54.12,7609.31,0.0529697908186049
2004.5,1396.79,71.6,54.37,7450.84,0.0568407201466152
2004.58,1374.7,72.25,54.62,7343.68,0.0570954801883525
2004.67,1407.99,72.78,54.86,7532.24,NA
2004.75,1400.05,72.72,55.1,7500.52,NA
2004.83,1464.11,73.01,55.33,7854.52,NA
2004.92,1507.54,73.6,55.55,8098.49,NA
2005,1482.05,74.19,55.75,7972.61,NA
2005.08,1496.28,74.5,55.96,8060.3,NA
2005.17,1478.81,74.65,56.16,7977.46,NA
2005.25,1431.48,75.4,56.35,7733.41,NA
2005.33,1449.99,76.72,56.54,7844.91,NA
2005.42,1478.73,77.93,56.74,8011.99,NA
2005.5,1496.39,78.88,56.94,8119.36,NA
2005.58,1491.25,79.78,57.14,8103.17,NA
2005.67,1475.23,80.11,57.35,8027.83,NA
2005.75,1431.48,81.29,57.56,7801.61,NA
2005.83,1498.05,83.31,57.79,8176.49,NA
2005.92,1534.17,85.01,58.04,8385.89,NA
2006,1542.66,85.47,58.3,8444.63,NA
2006.08,1537.05,86.39,58.58,8426.34,NA
2006.17,1549.05,87.01,58.86,8504.59,NA
2006.25,1545.99,87,59.15,8500.28,NA
2006.33,1523.99,87.28,59.44,8391.89,NA
2006.42,1477.55,87.83,59.72,8148.85,NA
2006.5,1481.5,89.17,60.01,8183.44,NA
2006.58,1510.17,90.59,60.3,8354.68,NA
2006.67,1553.68,92.64,60.61,8608.49,NA
2006.75,1616.25,94.3,60.93,8968.53,NA
2006.83,1648.65,95.61,61.25,9161.81,NA
2006.92,1679.13,96.63,61.57,9344.86,NA
2007,1683.17,96.98,61.89,9381.08,NA
2007.08,1698.48,97.11,62.2,9480.2,NA
2007.17,1639.06,96.87,62.52,9162.35,NA
2007.25,1694.09,96.92,62.82,9483.87,NA
2007.33,1738.45,97.02,63.13,9746.11,NA
2007.42,1738.59,97.5,63.43,9760.93,NA
2007.5,1746.52,95.11,63.74,9819.66,NA
2007.58,1673.68,92.86,64.03,9424.55,NA
2007.67,1717.85,90.19,64.3,9687.77,NA
2007.75,1762.89,85.26,64.55,9956.43,NA
2007.83,1665.67,80.04,64.76,9422.06,NA
2007.92,1684.82,75.38,64.93,9545.26,NA
2008,1562.63,72.82,65.07,8867.94,NA
2008.08,1531.1,70.43,65.19,8704.07,NA
2008.17,1475.45,67.66,65.29,8402.71,NA
2008.25,1526.17,63.9,65.37,8706.58,NA
2008.33,1549.59,60.05,65.42,8855.2,NA
2008.42,1466.38,56.16,65.44,8394.63,NA
2008.5,1367.45,53.9,65.43,7843.21,NA
2008.58,1399.29,52.15,65.4,8040.86,NA
2008.67,1330.68,50.24,65.37,7661.7,NA
2008.75,1070.15,39.32,65.33,6176.84,NA
2008.83,994.46,28.42,65.19,5755.45,NA
2008.92,998.62,16.93,64.97,5795.09,NA
2009,980.72,13.83,64.65,5706.56,NA
2009.08,907.83,10.75,64.31,5297.52,NA
2009.17,851.53,7.72,63.93,4983.9,NA
2009.25,951.52,7.94,63.53,5583.75,NA
2009.33,1009.48,8.16,63.13,5938.16,NA
2009.42,1027.18,8.33,62.71,6056.19,NA
2009.5,1039.58,10.21,62.29,6143,NA
2009.58,1119.18,12.04,61.88,6626.68,NA
2009.67,1157.05,13.89,61.46,6863.98,NA
2009.75,1181.51,28.05,61.06,7021.89,NA
2009.83,1203.24,42.2,60.75,7163.61,NA
2009.92,1230.08,56.46,60.55,7335.71,NA
2010,1240.47,59.94,60.45,7409.84,NA
2010.08,1202.17,63.59,60.37,7193.18,NA
2010.17,1266.38,66.98,60.31,7589.43,NA
2010.25,1313.86,69.12,60.28,7886.01,NA
2010.33,1233.61,71.32,60.26,7416.4,NA
2010.42,1189.05,73.65,60.25,7160.61,NA
2010.5,1184.89,75.37,60.26,7147.77,NA
2010.58,1191.45,77.01,60.29,7199.62,NA
2010.67,1228.87,78.7,60.32,7438.07,NA
2010.75,1281.49,80.6,60.36,7768.94,NA
2010.83,1310.81,82.57,60.43,7959.18,NA
2010.92,1355.1,84.43,60.53,8240.67,NA
2011,1393.31,85.46,60.66,8485.69,NA
2011.08,1428.09,86.47,60.82,8710.24,NA
2011.17,1396.5,87.05,61.01,8530.29,NA
2011.25,1416.31,87.4,61.22,8664.12,NA
2011.33,1416.87,87.89,61.47,8680.56,NA
2011.42,1364.32,88.89,61.75,8371.76,NA
2011.5,1403.24,89.91,62.08,8623.94,NA
2011.58,1251.67,90.76,62.45,7705.9,NA
2011.67,1237.72,91.71,62.86,7633.64,NA
2011.75,1275.51,91.89,63.3,7880.57,NA
2011.83,1296.89,91.96,63.77,8026.83,NA
2011.92,1318.01,92.17,64.24,8172.01,NA
2012,1372.67,92.33,64.73,8525.5,NA
2012.08,1421.2,92.48,65.22,8841.62,NA
2012.17,1448.81,92.34,65.72,9028.2,NA
2012.25,1441.53,91.84,66.21,8997.74,NA
2012.33,1396.21,91.74,66.69,8730.04,NA
2012.42,1379.72,91.66,67.17,8642.29,NA
2012.5,1419.87,91.31,67.64,8909.48,NA
2012.58,1457.36,90.31,68.09,9160.56,NA
2012.67,1492.21,89.42,68.52,9395.62,NA
2012.75,1487,89.46,68.93,9379.17,NA
2012.83,1449.07,89.89,69.35,9156.72,NA
2012.92,1481.93,90.14,69.79,9381.5,NA
2013,1537.93,90.28,70.24,9753.29,NA
2013.08,1558.32,89.96,70.68,9899.91,NA
2013.17,1593.84,90.13,71.1,10143.07,NA
2013.25,1615.94,91.34,71.53,10301.45,NA
2013.33,1684.08,92.29,71.94,10753.73,NA
2013.42,1658.46,93.18,72.35,10608.28,NA
2013.5,1708.92,94.31,72.76,10949.42,NA
2013.58,1708.31,95.36,73.15,10964.08,NA
2013.67,1723.77,96.42,73.54,11082.14,NA
2013.75,1761.88,98.66,73.93,11346.14,NA
2013.83,1830.68,100.85,74.3,11808.33,NA
2013.92,1855.72,102.86,74.65,11989.15,NA
2014,1863.75,102.7,74.98,12060.54,NA
2014.08,1851.46,102.54,75.3,12000.71,NA
2014.17,1886.67,102.1,75.61,12248.74,NA
2014.25,1881.22,102.32,75.91,12233.33,NA
2014.33,1900.33,102.53,76.2,12377.73,NA
2014.42,1954.33,102.74,76.47,12749.83,NA
2014.5,1982.01,102.96,76.74,12950.92,NA
2014.58,1955.06,103.17,77,12795.46,NA
